"","VALUE","Freq","EVT_NAME","LFRDB","EVT_FUEL","EVT_Fuel_N","EVT_LF","EVT_PHYS","EVT_GP","EVT_GP_N","SAF_SRM","EVT_ORDER","EVT_CLASS","EVT_SBCLS","R","G","B","RED","GREEN","BLUE","ACRES","REL_PERCENT"
"35",7107,743597,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",7107,2107,"Sh Rocky Mountain Gambel Oak-Mixed Montane Shrubland","Shrub","Shrubland",612,"Deciduous Shrubland","SRM 413: Gambel oak","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",245,175,54,0.960784,0.686275,0.211765,165372,0.6
"36",7108,136414,"Sonora-Mojave Semi-Desert Chaparral",7108,2108,"Sh Sonora-Mojave Semi-Desert Chaparral","Shrub","Shrubland",607,"Chaparral","SRM 503: Arizona Chaparral","Shrub-dominated","Shrubland","Evergreen shrubland",89,59,40,0.34902,0.231373,0.156863,30338,0.1
"37",7109,3169985,"Sonoran Paloverde-Mixed Cacti Desert Scrub",7109,2109,"Sh Sonoran Paloverde-Mixed Cacti Desert Scrub","Shrub","Shrubland",613,"Desert Scrub","SRM 507: Palo Verde-Cactus","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",242,168,48,0.94902,0.658824,0.188235,704988,2.6
"38",7115,60239,"Inter-Mountain Basins Juniper Savanna",7115,2115,"Tr Inter-Mountain Basins Juniper Savanna","Tree","Conifer",620,"Juniper Woodland and Savanna","SRM 412: Juniper-Pinyon Woodland","Tree-dominated","Sparse tree canopy","Evergreen sparse tree canopy",78,255,59,0.305882,1,0.231373,13397,0.1
"39",7116,414865,"Madrean Juniper Savanna",7116,2116,"Tr Madrean Juniper Savanna","Tree","Conifer",620,"Juniper Woodland and Savanna","SRM 735: Sideoats Grama-Sumac-Juniper","Tree-dominated","Sparse tree canopy","Evergreen sparse tree canopy",145,117,84,0.568627,0.458824,0.329412,92264,0.3
"40",7117,103168,"Southern Rocky Mountain Ponderosa Pine Savanna",7117,2117,"Tr Southern Rocky Mountain Ponderosa Pine Savanna","Tree","Conifer",631,"Ponderosa Pine Forest, Woodland and Savanna","SAF 237: Interior Ponderosa Pine","Tree-dominated","Sparse tree canopy","Evergreen sparse tree canopy",214,255,181,0.839216,1,0.709804,22944,0.1
"41",7121,3708083,"Apacherian-Chihuahuan Semi-Desert Shrub-Steppe",7121,2121,"Sh Apacherian-Chihuahuan Semi-Desert Grassland and Steppe","Shrub","Shrubland",618,"Grassland and Steppe","SRM 505: Grama-Tobosa Shrub","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",255,204,51,1,0.8,0.2,824658,3.1
"42",7126,17218,"Inter-Mountain Basins Montane Sagebrush Steppe",7126,2126,"Sh Inter-Mountain Basins Montane Sagebrush Steppe","Shrub","Shrubland",604,"Big Sagebrush Shrubland and Steppe","SRM 402: Mountain Big Sagebrush","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",219,140,37,0.858824,0.54902,0.145098,3829,0
"43",7127,5937403,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",7127,2127,"Sh Inter-Mountain Basins Semi-Desert Shrub-Steppe","Shrub","Shrubland",613,"Desert Scrub","SRM 403: Wyoming Big Sagebrush","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",130,101,72,0.509804,0.396078,0.282353,1320447,4.9
"44",7133,959,"Chihuahuan Sandy Plains Semi-Desert Grassland",7133,2133,"He Chihuahuan Sandy Plains Semi-Desert Grassland","Herb","Grassland",617,"Grassland","SRM 713: Grama-Muhly-Threeawn","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",255,233,135,1,0.913725,0.529412,213,0
